4,29
22,32
13,17
11,14
2,30
23,27
6,22
13,30
7,33
5,20
2,7
11,17
18,20
6,8
6,30
10,23
18,21
1,34
10,27
5,21
6,31
5,18
8,22
1,24
8,16
18,31
12,13
17,28
7,30
2,22
14,15
26,34
24,34
8,12
8,32
30,32
20,21
23,29
11,15
20,31
19,25
22,30
4,10
16,22
7,16
11,13
23,33
16,32
21,31
3,9
19,21
13,18
31,33
2,8
32,34
25,27
12,16
14,29
8,34
24,28
24,34
9,13
2,7
2,33
17,31
4,26
8,32
3,5
18,29
6,21
7,8
13,33
25,35
1,25
8,17
24,30
8,23
8,9
22,32
23,33
13,14
12,29
9,31
28,30
7,31
4,20
20,26
7,23
12,15
8,33
29,31
12,14
13,29
11,24
6,22
2,9
6,19
17,23
24,32
21,22
8,32
12,13
2,31
2,9
32,34
6,21
8,23
11,30
24,32
13,31
17,31
29,31
19,22
20,26
13,14
13,18
21,32
8,33
12,14
17,23
14,31
9,17
21,22
28,30
11,28
7,32
14,18
6,22
9,31
13,29
6,32
22,32
23,31
7,23
3,5
6,19
25,27
3,10
8,34
13,33
25,35
19,21
24,34
1,27
7,8
5,28
7,9
12,18
4,20
9,23
8,32
27,35
17,23
24,32
7,23
7,9
1,35
17,33
24,34
13,29
31,33
11,24
5,28
14,29
21,32
7,8
8,33
7,31
14,31
17,27
6,19
34,36
6,22
19,21
13,33
6,21
13,18
11,30
9,17
5,10
2,7
21,22
8,34
22,32
12,18
25,27
1,27
29,31
20,26
23,31
18,29
11,28
2,31
13,31
15,16
2,33
8,31
25,35
8,36
2,9
1,27
2,8
7,9
11,34
17,36
11,28
2,7
5,30
6,22
8,31
19,22
29,31
9,33
8,32
24,28
24,34
32,36
8,36
2,27
21,22
7,17
28,36
32,34
21,32
27,35
9,23
12,29
9,17
25,35
31,33
7,23
7,32
20,26
24,32
1,35
7,36
17,31
12,14
1,25
9,31
13,33
28,30
14,29
4,26
3,5
24,30
17,23
2,9
19,21
14,33
2,7
31,33
7,36
21,22
7,9
8,23
29,37
17,27
17,31
24,28
11,24
6,32
14,37
2,9
34,36
18,20
29,33
4,37
13,31
25,35
17,23
32,34
2,31
7,31
19,34
6,21
20,26
13,33
19,21
7,17
7,23
12,18
3,5
2,33
21,32
11,30
20,37
5,28
5,30
19,32
13,29
9,33
7,33
8,32
1,27
24,34
12,37
13,18
7,32
14,29
2,23
7,36
1,25
7,17
4,26
9,23
29,31
20,37
7,34
7,31
1,27
12,14
14,31
8,17
32,36
27,35
3,10
14,37
20,26
12,33
29,33
6,32
1,35
24,28
24,32
5,11
4,20
17,31
28,36
9,17
17,33
7,9
28,30
21,32
5,10
8,9
9,31
4,37
2,9
17,23
5,30
14,18
7,32
2,31
13,33
11,24
9,33
24,34
34,36
24,36
8,32
23,27
27,38
23,31
18,37
18,20
6,22
25,38
