22,32
13,17
5,20
18,20
18,21
1,34
10,27
5,21
5,18
8,22
8,16
12,13
17,28
2,22
14,15
8,32
30,32
20,21
11,15
19,25
22,30
16,22
7,16
11,13
16,32
3,9
19,21
31,33
32,34
25,27
12,16
14,29
4,26
3,5
18,29
6,21
7,8
8,9
23,33
13,14
12,29
9,31
28,30
4,20
20,26
12,14
13,29
6,22
2,9
6,19
17,23
21,22
12,13
2,9
32,34
6,21
11,30
19,22
20,26
13,14
12,14
17,23
9,17
21,22
28,30
11,28
14,18
6,22
9,31
13,29
23,31
3,5
6,19
25,27
3,10
19,21
7,8
4,20
9,23
17,23
7,23
1,35
17,33
13,29
31,33
14,29
7,8
6,19
34,36
6,22
19,21
6,21
11,30
9,17
5,10
21,22
25,27
20,26
23,31
18,29
11,28
15,16
2,9
7,9
11,28
6,22
19,22
9,33
32,36
21,22
7,17
32,34
9,23
12,29
9,17
31,33
7,23
20,26
1,35
7,36
12,14
9,31
28,30
14,29
4,26
3,5
17,23
2,9
19,21
31,33
7,36
21,22
7,9
2,9
34,36
17,23
32,34
6,21
20,26
19,21
7,17
7,23
3,5
11,30
13,29
9,33
14,29
2,23
7,36
7,17
4,26
9,23
12,14
32,36
3,10
20,26
1,35
4,20
9,17
7,9
28,30
5,10
9,31
2,9
17,23
14,18
9,33
34,36
27,38
23,31
18,37
6,22
2,9
3,5
6,19
12,13
9,33
31,33
17,23
18,29
7,23
21,22
25,27
9,31
2,23
19,22
5,10
2,17
11,30
11,28
28,30
32,36
12,13
4,20
17,23
4,26
11,28
23,33
12,14
9,17
13,14
5,10
21,22
13,29
14,29
2,9
23,31
2,17
6,19
28,30
9,33
7,8
3,5
23,31
2,9
9,17
12,13
8,34
9,31
7,9
21,22
3,10
31,33
12,29
8,32
6,22
13,14
31,33
3,10
34,36
9,23
19,21
25,27
1,35
12,29
9,31
8,32
20,26
8,34
12,14
17,23
9,33
14,18
9,17
9,23
11,28
6,22
7,9
5,10
2,31
2,23
17,23
25,38
7,23
32,36
4,20
3,5
7,17
12,13
3,10
9,17
14,18
12,14
2,9
8,34
13,14
3,10
2,17
15,16
19,24
3,5
14,29
9,23
8,32
6,21
13,29
32,34
5,10
7,23
9,31
11,28
2,23
21,22
8,32
1,35
25,35
19,22
9,17
3,10
15,16
13,29
13,14
2,23
12,13
6,19
18,29
2,31
25,38
9,31
12,28
30,32
14,15
1,34
18,38
24,37
10,35
7,22
11,12
3,5
17,28
24,34
19,25
24,26
8,33
13,36
26,37
31,35
23,38
16,22
18,23
11,13
10,27
3,5
28,36
18,20
6,21
13,28
31,39
18,21
2,30
24,37
33,39
5,9
21,38
11,36
7,8
8,31
11,12
8,33
2,22
17,28
6,22
21,22
11,28
3,5
8,32
2,23
24,39
27,38
11,36
7,23
20,26
28,30
19,22
22,39
34,40
14,29
26,41
3,10
18,29
7,8
13,29
19,39
19,24
6,21
20,41
7,40
20,22
3,42
19,30
20,23
33,37
8,18
29,31
8,24
1,36
5,42
12,41
13,34
3,5
3,21
13,15
19,38
7,23
9,33
35,41
33,35
15,30
28,39
26,39
10,16
20,23
35,41
8,24
13,15
1,39
27,42
26,36
23,40
33,37
25,40
5,42
29,31
22,23
12,37
12,29
14,15
7,40
13,14
2,32
30,38
27,42
20,40
33,35
3,5
16,17
7,22
13,34
2,32
25,40
14,38
7,40
14,19
10,17
9,35
5,27
22,23
13,15
5,42
35,41
1,36
24,28
9,33
22,23
3,21
19,21
16,17
14,30
15,30
8,18
13,30
29,31
33,35
12,37
30,38
4,11
9,33
5,21
37,41
27,42
20,22
13,38
14,19
15,30
13,30
10,21
22,23
28,44
5,21
4,11
9,35
13,19
1,36
20,40
21,42
39,44
12,29
37,41
14,38
13,15
13,34
7,22
5,21
14,15
8,18
33,35
13,30
9,35
20,25
15,38
7,23
35,41
8,24
16,17
25,40
12,41
15,30
18,33
13,34
28,44
26,36
33,41
20,23
14,30
13,14
39,44
22,23
20,25
36,44
8,24
15,30
1,36
10,17
21,42
13,34
10,21
6,11
27,45
42,45
14,30
12,41
9,37
32,34
4,11
2,32
14,38
7,22
18,33
10,16
14,15
14,30
20,23
36,44
5,45
28,44
8,18
30,38
3,42
32,34
8,32
14,19
15,38
28,39
33,37
12,37
16,17
13,15
