-3.3987
2.3083
-1.2232
2.6322
2.7483
-9.457
-6.2371
-6.2191
1.8535
6.3262
-1.536
3.4966
2.5032
-3.039
1.8681
-3.2049
4.233
-0.086147
7.4843
-1.2201
2.7703
-0.27167
-5.6384
-2.5953
1.9222
-0.1552
-5.258
-2.6878
0.69469
-2.6205
3.0078
-1.7804
5.9692
-4.6227
0.55245
-4.0056
-1.2846
-1.7651
1.3244
2.7181
0.97669
-1.1599
2.4316
2.1288
0.29854
2.4483
1.1215
-2.6127
3.57
-1.87
-1.6698
0.46247
-0.76647
-0.35036
1.4639
4.3676
-0.52879
0.85209
-1.12
1.0632
1.2324
-1.669
0.70517
1.4725
0.24099
4.2867
-2.5095
-1.9722
-4.5506
4.2793
4.0104
-0.22361
2.4282
0.52203
0.75345
0.19876
1.1792
0.26692
13.1
-5.438
-8.3187
-3.2308
-2.8328
-0.76834
-0.45155
-0.57195
2.5443
1.049
3.1809
8.2681
5.4443
-5.4013
-6.0246
1.6009
-4.9166
0.1767
0.16675
5.9827
-0.29245
-2.356
1.048
1.0445
0.17499
-1.6257
-3.223
1.4876
-5.9837
-4.344
3.5698
-1.9462
-0.62116
3.8161
-0.75336
2.744
-0.90756
4.7602
2.8018
-0.89258
-2.3231
-4.8694
-1.1906
-1.8514
-1.0266
2.6255
-0.781
5.3753
-2.3493
4.0689
-2.4352
0.77719
4.048
-1.1861
-1.1111
5.3634
2.5074
-2.0304
2.8686
-1.5227
3.281
6.2045
-6.683
2.9554
3.8793
0.12452
8.2074
0.68331
-5.2116
-10.141
-1.452
2.9455
0.92628
1.1032
-1.5138
0.67681
-7.1827
-3.1959
-3.7581
2.2651
-0.058961
-3.3899
-0.025601
-1.7548
-3.1335
3.8077
0.47363
1.0652
2.3282
0.83241
2.4138
2.8629
3.425
1.2168
3.8007
0.057297
-0.22499
7.4617
-2.1244
-0.012236
3.8073
0.40011
3.6968
4.8572
1.2843
-3.2981
1.668
-2.5596
0.66467
2.0598
0.98915
3.8655
8.5234
4.0102
1.1088
1.7216
1.1243
-6.1792
-1.8484
5.1914
-0.12813
1.0711
-2.7223
0.16339
2.8214
-5.9559
1.4527
-0.79097
-3.9079
-0.1
-4.9835
-9.8335
-5.2367
-4.2014
